show_id,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,country_10,country_11,country_12
s3946,United States,null,null,null,null,null,null,null,null,null,null,null
s3947,South Korea,null,null,null,null,null,null,null,null,null,null,null
s3948,null,null,null,null,null,null,null,null,null,null,null,null
s3949,Indonesia,null,null,null,null,null,null,null,null,null,null,null
s3950,Lebanon,null,null,null,null,null,null,null,null,null,null,null
s3951,India,null,null,null,null,null,null,null,null,null,null,null
s3952,Malaysia,null,null,null,null,null,null,null,null,null,null,null
s3953,United States,null,null,null,null,null,null,null,null,null,null,null
s3954,null,null,null,null,null,null,null,null,null,null,null,null
s3955,China,null,null,null,null,null,null,null,null,null,null,null
s3956,Pakistan,United Arab Emirates,null,null,null,null,null,null,null,null,null,null
s3957,South Korea,null,null,null,null,null,null,null,null,null,null,null
s3958,United States,null,null,null,null,null,null,null,null,null,null,null
s3959,United States,Japan,null,null,null,null,null,null,null,null,null,null
s3960,United States,null,null,null,null,null,null,null,null,null,null,null
s3961,Ghana,United States,null,null,null,null,null,null,null,null,null,null
s3962,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s3963,India,null,null,null,null,null,null,null,null,null,null,null
s3964,Mexico,Finland,null,null,null,null,null,null,null,null,null,null
s3965,France,null,null,null,null,null,null,null,null,null,null,null
s3966,United States,null,null,null,null,null,null,null,null,null,null,null
s3967,United States,null,null,null,null,null,null,null,null,null,null,null
s3968,United States,null,null,null,null,null,null,null,null,null,null,null
s3969,null,null,null,null,null,null,null,null,null,null,null,null
s3970,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s3971,France,Canada,null,null,null,null,null,null,null,null,null,null
s3972,Japan,null,null,null,null,null,null,null,null,null,null,null
s3973,Indonesia,null,null,null,null,null,null,null,null,null,null,null
s3974,Indonesia,null,null,null,null,null,null,null,null,null,null,null
s3975,United States,null,null,null,null,null,null,null,null,null,null,null
s3976,India,null,null,null,null,null,null,null,null,null,null,null
s3977,null,null,null,null,null,null,null,null,null,null,null,null
s3978,Spain,null,null,null,null,null,null,null,null,null,null,null
s3979,Thailand,null,null,null,null,null,null,null,null,null,null,null
s3980,United States,null,null,null,null,null,null,null,null,null,null,null
s3981,Mexico,null,null,null,null,null,null,null,null,null,null,null
s3982,India,null,null,null,null,null,null,null,null,null,null,null
s3983,Spain,null,null,null,null,null,null,null,null,null,null,null
s3984,United States,null,null,null,null,null,null,null,null,null,null,null
s3985,null,null,null,null,null,null,null,null,null,null,null,null
s3986,United States,null,null,null,null,null,null,null,null,null,null,null
s3987,United States,null,null,null,null,null,null,null,null,null,null,null
s3988,null,null,null,null,null,null,null,null,null,null,null,null
s3989,Canada,null,null,null,null,null,null,null,null,null,null,null
s3990,Japan,null,null,null,null,null,null,null,null,null,null,null
s3991,Philippines,null,null,null,null,null,null,null,null,null,null,null
s3992,Philippines,null,null,null,null,null,null,null,null,null,null,null
s3993,Philippines,null,null,null,null,null,null,null,null,null,null,null
s3994,Philippines,null,null,null,null,null,null,null,null,null,null,null
s3995,Philippines,null,null,null,null,null,null,null,null,null,null,null
s3996,Uruguay,null,null,null,null,null,null,null,null,null,null,null
s3997,null,null,null,null,null,null,null,null,null,null,null,null
s3998,India,null,null,null,null,null,null,null,null,null,null,null
s3999,Japan,null,null,null,null,null,null,null,null,null,null,null
s4000,United States,null,null,null,null,null,null,null,null,null,null,null
s4001,United States,null,null,null,null,null,null,null,null,null,null,null
s4002,Taiwan,null,null,null,null,null,null,null,null,null,null,null
s4003,United Arab Emirates,United Kingdom,India,null,null,null,null,null,null,null,null,null
s4004,France,Belgium,null,null,null,null,null,null,null,null,null,null
s4005,Italy,null,null,null,null,null,null,null,null,null,null,null
s4006,Netherlands,Belgium,null,null,null,null,null,null,null,null,null,null
s4007,Spain,null,null,null,null,null,null,null,null,null,null,null
s4008,United States,null,null,null,null,null,null,null,null,null,null,null
s4009,United States,null,null,null,null,null,null,null,null,null,null,null
s4010,United States,null,null,null,null,null,null,null,null,null,null,null
s4011,United States,null,null,null,null,null,null,null,null,null,null,null
s4012,United States,Taiwan,null,null,null,null,null,null,null,null,null,null
s4013,null,null,null,null,null,null,null,null,null,null,null,null
s4014,Malaysia,null,null,null,null,null,null,null,null,null,null,null
s4015,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s4016,null,null,null,null,null,null,null,null,null,null,null,null
s4017,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s4018,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4019,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4020,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4021,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4022,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4023,Egypt,null,null,null,null,null,null,null,null,null,null,null
s4024,Egypt,null,null,null,null,null,null,null,null,null,null,null
s4025,United States,null,null,null,null,null,null,null,null,null,null,null
s4026,null,null,null,null,null,null,null,null,null,null,null,null
s4027,Egypt,null,null,null,null,null,null,null,null,null,null,null
s4028,Egypt,null,null,null,null,null,null,null,null,null,null,null
s4029,United States,null,null,null,null,null,null,null,null,null,null,null
s4030,null,null,null,null,null,null,null,null,null,null,null,null
s4031,Egypt,null,null,null,null,null,null,null,null,null,null,null
s4032,United Arab Emirates,null,null,null,null,null,null,null,null,null,null,null
s4033,Turkey,null,null,null,null,null,null,null,null,null,null,null
s4034,United States,null,null,null,null,null,null,null,null,null,null,null
s4035,France,null,null,null,null,null,null,null,null,null,null,null
s4036,null,null,null,null,null,null,null,null,null,null,null,null
s4037,United States,null,null,null,null,null,null,null,null,null,null,null
s4038,United States,null,null,null,null,null,null,null,null,null,null,null
s4039,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4040,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4041,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4042,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4043,United States,null,null,null,null,null,null,null,null,null,null,null
s4044,Australia,null,null,null,null,null,null,null,null,null,null,null
s4045,South Korea,null,null,null,null,null,null,null,null,null,null,null
s4046,United States,null,null,null,null,null,null,null,null,null,null,null
s4047,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4048,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4049,Japan,null,null,null,null,null,null,null,null,null,null,null
s4050,null,null,null,null,null,null,null,null,null,null,null,null
s4051,Austria,Iraq,United States,null,null,null,null,null,null,null,null,null
s4052,Thailand,null,null,null,null,null,null,null,null,null,null,null
s4053,Thailand,null,null,null,null,null,null,null,null,null,null,null
s4054,France,Belgium,null,null,null,null,null,null,null,null,null,null
s4055,India,null,null,null,null,null,null,null,null,null,null,null
s4056,null,null,null,null,null,null,null,null,null,null,null,null
s4057,null,null,null,null,null,null,null,null,null,null,null,null
s4058,Canada,null,null,null,null,null,null,null,null,null,null,null
s4059,Canada,null,null,null,null,null,null,null,null,null,null,null
s4060,United States,France,null,null,null,null,null,null,null,null,null,null
s4061,United States,null,null,null,null,null,null,null,null,null,null,null
s4062,null,null,null,null,null,null,null,null,null,null,null,null
s4063,United Kingdom,Malawi,null,null,null,null,null,null,null,null,null,null
s4064,Japan,null,null,null,null,null,null,null,null,null,null,null
s4065,Paraguay,Argentina,null,null,null,null,null,null,null,null,null,null
s4066,United States,null,null,null,null,null,null,null,null,null,null,null
s4067,Spain,France,null,null,null,null,null,null,null,null,null,null
s4068,Spain,France,null,null,null,null,null,null,null,null,null,null
s4069,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4070,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4071,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4072,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4073,India,null,null,null,null,null,null,null,null,null,null,null
s4074,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4075,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4076,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4077,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4078,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4079,Philippines,null,null,null,null,null,null,null,null,null,null,null
s4080,United States,null,null,null,null,null,null,null,null,null,null,null
s4081,United States,null,null,null,null,null,null,null,null,null,null,null
s4082,India,null,null,null,null,null,null,null,null,null,null,null
s4083,Spain,null,null,null,null,null,null,null,null,null,null,null
s4084,United States,null,null,null,null,null,null,null,null,null,null,null
s4085,United States,null,null,null,null,null,null,null,null,null,null,null
s4086,India,null,null,null,null,null,null,null,null,null,null,null
s4087,United States,null,null,null,null,null,null,null,null,null,null,null
s4088,France,null,null,null,null,null,null,null,null,null,null,null
s4089,India,null,null,null,null,null,null,null,null,null,null,null
s4090,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s4091,Brazil,null,null,null,null,null,null,null,null,null,null,null
s4092,South Korea,null,null,null,null,null,null,null,null,null,null,null
s4093,United States,null,null,null,null,null,null,null,null,null,null,null
s4094,Canada,null,null,null,null,null,null,null,null,null,null,null
s4095,India,null,null,null,null,null,null,null,null,null,null,null
s4096,United Kingdom,Russia,United States,null,null,null,null,null,null,null,null,null
s4097,United States,null,null,null,null,null,null,null,null,null,null,null
s4098,India,null,null,null,null,null,null,null,null,null,null,null
s4099,India,null,null,null,null,null,null,null,null,null,null,null
s4100,United States,null,null,null,null,null,null,null,null,null,null,null
s4101,Brazil,null,null,null,null,null,null,null,null,null,null,null
s4102,India,null,null,null,null,null,null,null,null,null,null,null
